MemoryUsage,ProcessorLoad,InpNetThroughput,OutNetThroughput,OutBandwidth,Latency,V_MemoryUsage,V_ProcessorLoad,V_InpNetThroughput,V_OutNetThroughput,V_OutBandwidth,V_Latency,CLPVariation
0.4480605188025324,0.2581613132553935,0.7682189282604852,0.9041995891640688,0.02101314489922046,0.72311927595592,0.9396813452928405,0.21477552767281816,0.3779121501359498,0.7593105400458816,0.12658573115679628,0.8560986033166975,-0.4762899965951606
0.0272589161764889,0.9806148411126553,0.9381994127720154,0.8452424240943219,0.34734722677581564,0.36872113673549345,0.690355380538772,0.3930657581344412,0.7894431745585521,0.22183166372427143,0.6818707412189919,0.4828134793084604,-0.6047154878071707
0.9317495044584637,0.9874272202981182,0.37288376857528527,0.8116896849124323,0.48063824159375057,0.6203074437035657,0.5940854704539873,0.3005642511120803,0.06921688780794555,0.7783695544055819,0.6894316537918376,0.13639331900132556,-0.6894073132819379
0.09611139846611938,0.4070753020672153,0.6323563503025021,0.5151927007419079,0.6876355233522945,0.39936921802425873,0.16560557970556355,0.6526257905447446,0.6182844083737322,0.9320348249401835,0.22773057060213298,0.38935692302931946,0.7958229425543158
0.37824615622069635,0.5012450374941603,0.36462872679825753,0.8682612698173476,0.5024414610086607,0.4678704226946879,0.5584485924374908,0.07226559757552231,0.7367373533922628,0.4105059870026121,0.23442865338393393,0.702126136286423,0.21041624456788113
0.7234554624303876,0.7521452124618683,0.4678814204113303,0.26046429112516667,0.1980908432052212,0.36282462109499536,0.7490588834125074,0.24904482664180772,0.23315180396994384,0.4599931853250512,0.7848904819325184,0.1137916643152308,-0.6802302137339399
0.05336729680329322,0.7430934578351922,0.21692676606853323,0.403204676073467,0.47192409499939825,0.4858881103549251,0.04599581113233675,0.7504843755420516,0.2983110931656102,0.4775013342845035,0.11186583571598585,0.6045832730664225,0.14789463067134298
0.264532367187191,0.28827269341590556,0.516065298080194,0.12209745786411241,0.5053533248955092,0.14954371643043773,0.6281908237282442,0.596413750270095,0.7155211170408051,0.6284114545219817,0.6477936458306065,0.03896215304371875,0.265685589485543
0.130356080834668,0.5855578699337686,0.6723351835411424,0.6336774961115216,0.19143545283687136,0.15489789502810236,0.18079109502681867,0.8423137989604471,0.11344803635407952,0.05818413289925539,0.672445312842621,0.4250895945341717,-0.6894073132819379
0.9580143064701466,0.6388053153569091,0.6075867645215447,0.2553515835290162,0.6243603550414796,0.2750968497952444,0.891689413792068,0.33594847721951304,0.5022616088801957,0.0506726096277057,0.6877863273029299,0.9288397190155475,-0.6894073132819379
0.7963221087432352,0.6842153276058086,0.10204833432655847,0.9033641485451848,0.4342477225218978,0.592822498992388,0.2952429701054947,0.42390242769874686,0.17013026843358336,0.9874526663412394,0.202044033262345,0.7488393195865382,-0.6894073132819379
0.05054899084733355,0.8927814881927053,0.21482104988928485,0.3223383813299623,0.15783274201366893,0.0640091656573365,0.5889801699156774,0.06415323966270914,0.10487937904306122,0.8745813777066638,0.10205499983217314,0.37205432086708357,-0.6894073132819379
0.17330336077996922,0.6987547564970383,0.4283730647167163,0.44384623626664454,0.8693321068741959,0.24275669286749058,0.5661518581894798,0.6757696184570027,0.7607997630167351,0.004543788716536157,0.6723039848300404,0.6349395820979857,-0.6894073132819379
0.30321295710060714,0.3941110241028717,0.9843275130761137,0.474248692241822,0.650529679599228,0.21801248312311816,0.26282117581546294,0.017053781562719084,0.8780602294225301,0.1801854599345778,0.1826199056984692,0.5396434081605074,0.11884840013827169
0.8687606581661618,0.12592788791170884,0.8264625444521365,0.7900838305822329,0.8350793694722334,0.06368921459870314,0.9972032569415992,0.8106712576243273,0.8734221428837746,0.4554359563069035,0.3463759386697576,0.00502605731301442,-0.6894073132819379
0.34698573436229607,0.970095669594058,0.14504797089977717,0.5196521484228258,0.1522775743757946,0.9494020987736531,0.3770063258497609,0.8843413197166172,0.9283703063185026,0.7871337564572178,0.3555608795365649,0.4375305310427229,-0.6755099706211104
0.5985780319850886,0.030092274978008593,0.062113308803204315,0.24834136655252548,0.05885232911248739,0.7316472180448128,0.846838451804327,0.18971624442185098,0.9079129120961129,0.4036305370774823,0.8679261751456855,0.9624756797776038,-0.6894073132819379
0.999880908902368,0.7176589061222558,0.22363359385739612,0.8149732761504506,0.25211046577676,0.1991134644612007,0.27652512136663754,0.6246331430013917,0.15192809959645392,0.7299892405834106,0.7461478707087995,0.528677358136113,-0.6894073132819379
0.637442934797407,0.2336987789252054,0.1364537006911336,0.7812912566725191,0.7618127761722109,0.6629220466298245,0.5730697480722365,0.8159384414587326,0.6361572325542683,0.09269775415450687,0.15644642964196198,0.4705062620930034,0.7509838115661118
0.055040681454851415,0.6656633471950539,0.3980289063235225,0.40457368415869654,0.5727321380673349,0.08946290523411438,0.46046573160144844,0.5041221688945077,0.40293901572395674,0.8895622966831356,0.8386343890535473,0.8230825938640361,-0.6894073132819379
0.9549338861577166,0.215197305268099,0.5758724702716652,0.30853721751923535,0.8175790998511614,0.3824139547088913,0.759834299185506,0.7826656659164954,0.5212878243772068,0.9192519796474863,0.16758163448267827,0.6564995427359119,-0.6894073132819379
0.947638780370374,0.22217436964093806,0.35634136040259756,0.06566140297851564,0.7389229827241902,0.35522663044838587,0.38025762984783107,0.5408765701918781,0.31823253432713006,0.7063927326421116,0.46746743908817634,0.6108512070590775,-0.6894073132819379
0.10914007547415872,0.20805659088035122,0.28869257431344064,0.806121835097199,0.8247869307496648,0.7323858672271172,0.09360425475377232,0.7085089953483832,0.8701253581191344,0.17383668615682446,0.6078660865297837,0.5054426485452643,0.7958229425543158
0.7773760132329874,0.9372466447309106,0.9731319572460726,0.1096944342615841,0.7042736166528093,0.36613963773359093,0.13846274247904244,0.8672369376797863,0.13105309926058706,0.5187866459759464,0.08951382143819053,0.3305749247789693,-0.6363777292336501
0.38193658101918204,0.4869014348013443,0.29051982504971074,0.5462426871986092,0.1853218957377285,0.24757481310462515,0.25256505770057536,0.2090789409718381,0.9326174988847417,0.2131077237606872,0.4744088700523884,0.8535425139727886,-0.5741074520666579
0.8476729948696571,0.6748357083251567,0.8765699103444636,0.24592879299688686,0.39771520830110674,0.2171517395638064,0.2518460025853084,0.061026832882578486,0.18103139289986114,0.5495182755812378,0.31742694540925054,0.88473322577116,-0.6894073132819379
0.5457623587017508,0.2656263628179907,0.2987085460090301,0.4469869457313149,0.218034070901993,0.6992253070401147,0.5221329396169103,0.641231429676424,0.7280068773255836,0.3009191930068219,0.40191800056357585,0.5527224361122481,-0.4293697187281118
0.9024841090717568,0.024545814957219636,0.7044966726675124,0.8105089231152476,0.19294593891394218,0.6588379118395142,0.46367829360661417,0.2459364742892035,0.3256358135780423,0.8339800602904692,0.3393225810953564,0.8480840772080804,-0.6894073132819379
0.7458594521486461,0.850673012765611,0.1910120693738223,0.38263579535077663,0.29910255839344646,0.2265459873140916,0.780469458397304,0.9081654937081397,0.7909495336549265,0.6738928861551776,0.546338169041241,0.7322549884908214,-0.6894073132819379
0.08749877123873728,0.6729227890442813,0.25640680261258164,0.687929209263785,0.3208390181805374,0.7415857132903305,0.4575100563380269,0.6486167240335774,0.6516485656626327,0.5059672868803664,0.05882185209842039,0.9532768728639185,0.33511568750068094
0.013522652118910794,0.570614820936844,0.17373297278040511,0.02868790421703149,0.9453061338679244,0.6326172037796632,0.2748709944187122,0.7416961467503523,0.768676048607535,0.1404147196957115,0.20488097792893156,0.8721791099349374,0.7958229425543158
0.7736884806943631,0.2510695664672917,0.7615141063241609,0.9465848402543483,0.09561235055989525,0.820539792389883,0.42029798227904813,0.697041278617469,0.6416872392874954,0.38648310371819383,0.6891864436653709,0.3672533076545972,-0.6894073132819379
0.30911140830101214,0.14909604377040309,0.719223399302275,0.9181720884493789,0.47697480457282415,0.24242927796894065,0.6626796646697168,0.707503773812207,0.4206212355565868,0.6894384943687254,0.1245795804687726,0.7628477537567137,0.21041624456788113
0.8438529376548208,0.1029653635161275,0.45754263396661343,0.2962973586681312,0.48239725054074645,0.9492729103695324,0.025071669649730066,0.5878287782188704,0.8988495515457184,0.3953814971749501,0.15733324357222012,0.8952298961596971,-0.6894073132819379
0.5801294974470388,0.011009380922645251,0.5680156041870138,0.16747119224156248,0.9346486410428656,0.4326369213048745,0.2599513978904471,0.5509366959363,0.44372207387530005,0.6308484985768202,0.18711881314886825,0.12713905579475127,0.784213699527514
0.2029564966858317,0.10573337162085206,0.21077571800098782,0.1962082503674798,0.24214099838280345,0.0977409655249275,0.6802556259316468,0.05541398213101956,0.19480685550966725,0.1168496798619496,0.402898185114415,0.4336745027621304,0.21041624456788113
0.9811667053788076,0.6688874336538478,0.9534960156983567,0.762218940885973,0.54563625682561,0.23547265268551987,0.9641764655055649,0.3949768636347495,0.3792816882354568,0.954362069799284,0.916952862549183,0.8578374126919963,-0.6894073132819379
0.5417286751143119,0.8100022439206217,0.5892462553435398,0.6786358743363552,0.2591930508140807,0.9889774606091037,0.035418846107148405,0.02594296516074579,0.6591430687324423,0.6189550358942859,0.6495061190684331,0.7688209816762925,-0.6680693252341644
0.008676690479307414,0.38784986690102385,0.8039099681047039,0.32627581185331944,0.1577510254768013,0.46575181793728304,0.18751446965444096,0.4369482262533074,0.07919694765989915,0.8580035709059283,0.6964304368469519,0.35447095144186,0.21041624456788113
0.6051948591703499,0.18150474448583231,0.6552338408748987,0.3561878365033564,0.16688649776543618,0.6633130050954875,0.5693578753607957,0.4501132320624227,0.9073282274839357,0.8712146311302055,0.18899593387712044,0.3993044693348037,-0.6894073132819379
0.08386781490673789,0.4141314444610178,0.6311209384647138,0.8501316618122355,0.7464921971347096,0.9131217177892575,0.2834069244785745,0.468069531171485,0.9342450778285042,0.32334742016268625,0.14210767235606037,0.6565418039627566,0.7958229425543158
0.3755129665361917,0.9530825738266296,0.012868955240378233,0.7145004530562302,0.059760849559931994,0.4301815293672764,0.10013994930914305,0.4537861291064733,0.5486517938544967,0.7382209672368141,0.16668946599675405,0.19331794343696262,-0.6434899758243456
0.08211251227494742,0.728307273543781,0.571276227822622,0.6983638389077641,0.5988173321786652,0.09483955953572021,0.6105281374358997,0.6176529253978759,0.0980879658586622,0.8813704725754614,0.5735996162308274,0.3839806387504867,-0.6832907332421463
0.8746336536747182,0.2935095887143556,0.5627576286161621,0.6149116937150745,0.7723860556759966,0.11292927858272517,0.5479735383030735,0.061207587774008476,0.22681774274625288,0.7410863004195591,0.502759799939405,0.6573978524489795,-0.6894073132819379
0.20750395998299798,0.03262239582244064,0.05864831423008676,0.9783568490682617,0.8382935882583797,0.8953738386951544,0.34911141113519506,0.662741208237756,0.16986012889227275,0.14092757930886624,0.65610579953801,0.11642569488396715,0.7958229425543158
0.8457688786066253,0.08476100301693523,0.4031145231710046,0.34585107970825546,0.34471485931010515,0.8913786074161445,0.6906973052124361,0.9562781966062462,0.4317341328651537,0.16665480757632045,0.022584265022512096,0.8595609705321943,-0.6894073132819379
0.4749467372624412,0.03247580435044228,0.32698011581659914,0.8114906422895432,0.7208477355373373,0.9955078280562939,0.37090583499072294,0.11720522684247126,0.5543832579120478,0.9383684143434906,0.26456780571718386,0.3346227882085313,0.783575651365842
0.17175534360470568,0.31431454509321655,0.7288850385402093,0.40738645495627734,0.4000426084410973,0.10758023067465372,0.24061813704462187,0.9303032825146145,0.5817706699036018,0.29932413494301346,0.956672361090791,0.6773119595991728,0.43004242974991636
0.15744183066148498,0.2340089051909029,0.32639050238164513,0.5443970431255836,0.637521131342098,0.0661738447292951,0.7176180511429392,0.6347129416922745,0.5532846773349328,0.35618198720875316,0.02467714088929618,0.7136915294756474,0.7958229425543158
0.6906182201915702,0.2090849563133267,0.24820708142525283,0.4489722684278208,0.054816495231467255,0.037007286224922,0.24490863358314408,0.1191585721799836,0.4226718606244061,0.7665635330524102,0.6119293368725662,0.8952233813890689,-0.6894073132819379
0.6835400220103409,0.09795849451301408,0.40607240142278866,0.34996399041261184,0.22916982416337905,0.00474901485672774,0.7965626928721956,0.8562383673721012,0.8843188491754326,0.5808031536032666,0.37947691259511296,0.778979260993614,-0.18817250284334536
0.9623339199632988,0.5215003101701435,0.0035196360959931505,0.6320789540240237,0.9861592670635346,0.4728428090749478,0.7119882640412789,0.8959459808292347,0.9463997919424785,0.18791895205386278,0.04205389600722176,0.017190714048985534,-0.6894073132819379
0.20322093569835664,0.13775496743559568,0.7882646992806489,0.908298731988509,0.6482701371515178,0.2734437581604503,0.15246487946863096,0.016640294078870577,0.13952983427521892,0.600435949115288,0.703351007131312,0.6274796791584499,0.7958229425543158
0.5630887052570058,0.8772822213634001,0.9658758419006878,0.8364032514329641,0.9757854614046745,0.9879457623179186,0.9094710895275449,0.33397519275989396,0.7539746238857384,0.8813611330836038,0.8097333824772441,0.5477641003494746,-0.6894073132819379
0.8196707891291516,0.21419397408541585,0.5183138789719482,0.6054841532780646,0.6139134869204766,0.3387551303737455,0.44764211909433715,0.8088373158986548,0.9021866936635716,0.30287841226044965,0.8665963860213611,0.1375690937323606,-0.6894073132819379
0.6976191627897649,0.705127457962683,0.675192398004254,0.18543520145810566,0.9910706388784057,0.08168390744333254,0.9187713838471048,0.822086701415534,0.5710066635834645,0.7374497516943666,0.6046156733738862,0.4089915180705612,-0.6894073132819379
0.4386799661321872,0.9957180002673398,0.9856766973749445,0.6436124497439115,0.5810649177959835,0.8236891702941038,0.4644664068173,0.2882136263397491,0.793983295961795,0.8246366706775742,0.87395136815312,0.7396288672621647,-0.6894073132819379
0.893568397260588,0.32521086303558033,0.17811838873571584,0.7858409449493757,0.46926271507814576,0.4683862175346548,0.5935310033744774,0.7886666421733932,0.24645454581158066,0.7735654986026275,0.9028876609773069,0.8102423747276686,-0.6894073132819379
0.5391682582898821,0.5459097638545491,0.5156986633985202,0.3961501285926339,0.4626099349097823,0.136405798446679,0.07030470562370406,0.9736737266091572,0.6839384708283812,0.7619000752520392,0.9766434058024382,0.6956088321981654,-0.6894073132819379
0.19282315509699333,0.2637645017774589,0.809605426041957,0.41587638729967236,0.8960321585057778,0.3187242278414225,0.04218449576539074,0.8945565701746448,0.234909562747886,0.8158741927724839,0.4390323109982097,0.11676102119372156,0.7958229425543158
0.7132782768427882,0.3185085692786648,0.9948368669709787,0.21796052772011576,0.6290172099007668,0.08822609980551854,0.06693501266989499,0.06355634892207973,0.7405401143729738,0.5793389523923078,0.9633842514676202,0.7237429553802622,0.18864156258647954
0.09318283452152964,0.03965300717901066,0.8170900864982001,0.5676225993694151,0.2394411611639975,0.11139971958627082,0.48609186634082235,0.6605219532245575,0.8016714757623252,0.9562086505349469,0.528311255681789,0.4587973918678151,0.21041624456788113
0.4507840021851218,0.7072327152261543,0.0437784881814427,0.8133953880925574,0.5705570252063104,0.7339445918818669,0.7840011376044198,0.011971223213380067,0.4258015665149272,0.15802638030890204,0.15818328351480493,0.38315318246878416,0.21041624456788113
0.4225373608512938,0.7731248381161111,0.5807033838231386,0.9993430831159406,0.7471467552610714,0.14215821928567252,0.2878002757507562,0.3863055665127355,0.7049421699276909,0.12887182679397957,0.485469008469665,0.6299236827233272,-0.6845243715859768
0.8413652360152112,0.6049193224477858,0.4705665073732527,0.302336716466614,0.7348586742923644,0.09891838640601658,0.4917871029783135,0.8869994346275216,0.5217692922246402,0.07597086888248561,0.6039375225323672,0.34744416399351863,-0.6894073132819379
0.7306547084876575,0.9600942708398427,0.9316682024595795,0.44971777471549645,0.9298505658208015,0.22779172354381805,0.23551625177308566,0.9914625921649712,0.9634033150175471,0.8302284628981724,0.8582720914891183,0.9690336612694829,-0.6894073132819379
0.6250259019493546,0.3510335684264766,0.7286625340711299,0.723704011659842,0.6483798088663161,0.346141938415368,0.530034090777762,0.398092307972293,0.24210846642128891,0.5690835442932739,0.0686835076565836,0.32412472079916077,0.21041624456788113
0.7376086841723724,0.6034492617886829,0.8321748043113537,0.9467789226999695,0.6185095843667259,0.18132356506755776,0.9143274592418076,0.46695806536267037,0.27667647548273167,0.8697486012082047,0.3089961637815003,0.6135712177021898,-0.6662107889207458
0.21689395458273775,0.6366940324964161,0.7270794834869867,0.19604248394901747,0.28779304980104714,0.04703675999942136,0.9793332284367781,0.7329162522158182,0.22603568732191726,0.7801768203192746,0.7629889351965998,0.057812813043875644,-0.6860825912068299
0.994800219451861,0.7780907288565341,0.8065495062222938,0.9736328543818754,0.22009892892518024,0.18238075163753198,0.11621040587831877,0.9117296380211389,0.6821538907906313,0.1317606317523149,0.5630709228457229,0.8321884263712461,-0.6894073132819379
0.8525678385164975,0.6649046232297053,0.648961514683478,0.1891876458328079,0.9960296544189264,0.7251462163960184,0.5129735354390698,0.6371668355104793,0.12726572574831008,0.03302381886658157,0.9938692731503314,0.8903676079990942,-0.6748896869274971
0.7562442579824493,0.8880951507340399,0.8743595862209097,0.3876681889839838,0.47145001873642745,0.9325582283922835,0.4497238415695747,0.08203500486746806,0.34276725472222314,0.6205962610550675,0.4949585932906677,0.7251357044826707,-0.6894073132819379
0.9556242548154767,0.3746808107854249,0.5047502860509994,0.5636665280134626,0.16790802235943858,0.5177683943743234,0.5857759686500421,0.01622439005210874,0.4667207506407305,0.1919118354195446,0.5705691988949522,0.14278507909871985,-0.663457855188067
0.4212905701544689,0.2735262902546368,0.8732300590648605,0.813608598951914,0.7089655775675392,0.7575747853795941,0.8086528172566637,0.2108638914965396,0.8917553997025424,0.031236225656160355,0.8959417126768339,0.8526353553167265,0.7905069326737763
0.6202493127102837,0.12498808136175521,0.5429049861985374,0.8735012233767161,0.06863429388037079,0.04439827422288933,0.3413813007182557,0.378642489215287,0.6416039747160612,0.8309863876756204,0.8344785211267172,0.7997195307584092,-0.6894073132819379
0.045360189787399974,0.7843916650547463,0.31145503373425487,0.6981339623522992,0.7267190831888817,0.95650918144898,0.7176647424107615,0.7210617970611076,0.7646404361381532,0.4286635095020861,0.9414352570093483,0.6390242839709005,-0.2873789500072825
0.17106575944995095,0.6687919634085522,0.4186025770286519,0.0048760368931880516,0.8270693535502462,0.3145648252904636,0.5739138125813441,0.041174552512506346,0.3507898454333843,0.2212937681499737,0.14159906229784358,0.5460879207881867,-0.5827577098204122
0.950218172791077,0.5533266569695136,0.17583885867034732,0.714632774201309,0.13426405648494744,0.6631954435692301,0.6847634759535426,0.7714632145311839,0.46590845909453693,0.21478811036324785,0.596089290774994,0.8753758304093795,-0.6894073132819379
0.05565271633219948,0.3478528887482578,0.8285911708446584,0.8314291465766841,0.6859218744783672,0.14205819831870736,0.7970089525795916,0.21587214612786432,0.28321216724295695,0.9863516664898451,0.024177760647229096,0.39311404914413006,0.7958229425543158
0.9577563272940228,0.09274337560206403,0.9635639002456794,0.27129533390309246,0.3696183596561011,0.20321244774463976,0.36235071230982996,0.11814551158598574,0.5762590846661987,0.18855054915560765,0.5601712325446795,0.9774063499050647,-0.6894073132819379
0.4051913923315945,0.1360886447959918,0.3462118472317951,0.9434626583817193,0.455735328419859,0.30195989545892155,0.7546502248958941,0.5083115879755055,0.6985016942864968,0.8251915521712998,0.7229082236557434,0.9792654407664212,0.21041624456788113
0.2281336568609842,0.34983624781644895,0.8277196159487491,0.42631857039905463,0.5762926861218216,0.38055252547852947,0.0811309642141651,0.5625291232793533,0.012747013050604328,0.8119081653292063,0.004512108439262197,0.06335716679789538,0.43645636797772225
0.6281195523584734,0.34601277674250874,0.23759881798498317,0.7270853200634373,0.8603682338941807,0.5922448958771359,0.8398002301829777,0.8658087709244995,0.00497320171104787,0.19338525040836974,0.32290392920384214,0.6840658064850075,0.4775298481781045
0.1117788511547162,0.2478718094817226,0.3405033180162821,0.09230776690734765,0.5020980148799786,0.6343734301836675,0.5490797234500643,0.6828845992864674,0.6067086037849644,0.4509614403342699,0.2115140226017329,0.9485753802487791,0.7958229425543158
0.5712414284437094,0.31699040062918726,0.7097186970521795,0.7268666076121784,0.5287171123652235,0.36423106070899547,0.9352697646497243,0.5426975465482214,0.12925911224750442,0.681586027684318,0.005967630864246454,0.17617012421668743,0.21041624456788113
0.9654705711282728,0.28931924283180444,0.20581855083023526,0.26744762361883245,0.04297956229373656,0.772103104553947,0.11117359948518879,0.2955987126008389,0.09825758177183863,0.2726494919825445,0.1274448267405658,0.5229590860738778,-0.6894073132819379
0.5589722346402153,0.835730165836875,0.31528455230679475,0.3327433436699524,0.8694323922067253,0.47439697036885564,0.9877310800998771,0.5879942846614783,0.8734216450365783,0.5474232114443283,0.3310414370415502,0.7108346965045909,-0.6894073132819379
0.5493762363951553,0.27022414224931945,0.8930180867949202,0.5568711367132488,0.057237829717801225,0.26908154417751695,0.7939502037890417,0.046959774321112646,0.15416213129992518,0.516276381747882,0.7500262240417744,0.2548894197856716,-0.6894073132819379
0.20760502115030044,0.720523301000344,0.6735484094755947,0.04402870702957873,0.31881181215778565,0.4126079715875366,0.1003835801325087,0.6605277362460352,0.07924429502095853,0.9298694663295034,0.8820054213353049,0.27630183640942374,0.21290171645368053
0.5959962531043999,0.29080524180648804,0.8063911265248158,0.6415815544313257,0.4010924411548794,0.824733433985831,0.4060170366953706,0.9372781380393033,0.949724694976334,0.9852934548665665,0.2676315936901331,0.5751512474634562,0.7958229425543158
0.9260662150803021,0.5804486862259934,0.11384611229429109,0.264456306538307,0.5451365088283634,0.4354121131570493,0.2900785767385189,0.3076486235207858,0.7526607940071939,0.2921613007108915,0.15508937152373092,0.33263254114109553,-0.6894073132819379
0.887431927425147,0.6758907698136807,0.45906880144236584,0.4617435560666002,0.10752386831943761,0.23042952113089832,0.17103914703282797,0.840833329157483,0.05643239282594892,0.4439924060157442,0.6550880814557316,0.45566770110324906,-0.6894073132819379
0.17340399692489739,0.04978560517069475,0.7498205231802646,0.8453871778253965,0.5085025638386377,0.9769647329760648,0.07578612846411403,0.4026079285403579,0.8087587058487734,0.8779486816419658,0.8297241228235099,0.8360445373577063,0.7958229425543158
0.30912359778636234,0.06868106368366744,0.09971731502652825,0.09242573376910845,0.7142688919433211,0.12812306421685926,0.6908847958031096,0.5005482493866452,0.9721125503983253,0.21756095760313687,0.4868371484040894,0.20859461233253174,0.26136883715137216
0.5172378540412063,0.6719028492774731,0.15955683351093541,0.736981381078097,0.8444151248591983,0.8413379763292944,0.3844685932462879,0.8298754886569256,0.8269776143908547,0.045315389368078995,0.8109650504665871,0.043985114135593584,0.7958229425543158
0.8273806741677147,0.7262344481746541,0.20535142697596453,0.6510648721519795,0.22592772697837438,0.11446356780426203,0.9521190361294367,0.7125818999080517,0.3025749954704966,0.2453379054404542,0.31710061498016784,0.08052273936720122,-0.6894073132819379
0.3614937150025923,0.29655275150537697,0.26767230574666045,0.4215595442891956,0.11516278086076281,0.15681400974166948,0.10203364381417956,0.420118793208513,0.8898289935150409,0.8137953144485048,0.6236912401574394,0.6509189982570609,-0.22359515827313012
0.15838312701902668,0.24112230829297276,0.027756962818725084,0.6958113753374613,0.5000704052187344,0.28743889951117085,0.31873063711107585,0.9138792514736644,0.8850049871914607,0.7723690790873585,0.13778009827369497,0.49235015336134513,0.7958229425543158
0.8667324357073133,0.49925256050755684,0.3154241858304928,0.7984670325200226,0.1448454719066381,0.4512797921962113,0.4208271240898963,0.23290787311463945,0.23932461462791488,0.23296650780139805,0.5350789768651923,0.6421570966620415,-0.6894073132819379
0.9733199283151969,0.5925891613079601,0.4555118025131032,0.825429527343066,0.3967838461741787,0.6869718604688607,0.6710955344167417,0.30734010315114024,0.038182364035038385,0.23158098799250426,0.9899672066396856,0.3748495657508145,-0.687556579820014
0.12799576370355625,0.5957087113909458,0.5616104810494477,0.0868356186096153,0.6122228047218691,0.7357508819276362,0.3173751503853076,0.7134636849069798,0.00405020616084506,0.7091980514534207,0.8976636160708547,0.2467387873324426,0.7880775658014876
0.4583014284801471,0.8613742479756034,0.8124340260595545,0.34559055355179713,0.3176867512849457,0.8457744843525842,0.6105491849429082,0.8620154442541245,0.3557986260241802,0.9702022693959195,0.009609461442539047,0.7204007770591545,-0.6894073132819379
0.4706102973444881,0.3537023736726136,0.0979332546012418,0.9789246938537629,0.2032851379007914,0.9663018210362375,0.6565438521780481,0.050934890566326274,0.1036509489105919,0.08103298593601727,0.7256440973709172,0.20122405246970088,-0.5815267823090621
0.13005096044445186,0.02752441891328683,0.6889391226775644,0.1840072678969239,0.7423942174144784,0.2577596140599667,0.09102162983606443,0.118934512341074,0.7970835373592446,0.7255664420800736,0.49603431589149805,0.052886335504466975,0.7958229425543158
